network,S,L,C,rho,maxtl,diam,entropy,T,B,I,GenSD,VulSD,MxSim,Cannib,Omniv,S1,S2,S3,S4,S5,D1,D2,D3,D4,D5,D6,D7,D8
N_all,66,234,0.05371900826446281,0.5030579645910741,2.0,1,0.886677985823763,0.48484848484848486,0.5151515151515151,0.0,1.6313137170492267,1.3072861650308782,0.5980545115906081,0.0,0.0,0.0,0.0,0.0,0.41831163376732466,0.5816883662326754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,9,13,0.16049382716049382,0.6287278596553405,3.5,2,0.961953230514878,0.2222222222222222,0.1111111111111111,0.6666666666666667,0.8557152100494995,1.044852131323548,0.7370370370370369,0.0,0.1111111111111111,0.2692307692307692,0.07692307692307693,0.0,0.38461538461538464,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,47,61,0.02761430511543685,0.44755325111403294,4.125,3,0.9580646784360984,0.5531914893617021,0.06382978723404255,0.3829787234042553,1.2120403248017244,2.338755625636724,0.8116936845660251,0.0,0.0425531914893617,0.1592920353982301,0.0058997050147492625,0.0,0.6460176991150443,0.1887905604719764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,89,114,0.014392122206792072,0.5047827156792429,3.3333333333333335,3,0.9053327557223576,0.7752808988764045,0.0449438202247191,0.1797752808988764,0.8567432904473297,4.568922844749602,,0.0,0.16853932584269662,0.024691358024691357,0.007407407407407408,0.0,0.932716049382716,0.03518518518518519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,90,149,0.01839506172839506,0.42672377814836937,4.0,3,0.9132250516433871,0.5888888888888889,0.044444444444444446,0.36666666666666664,1.2746338564436386,2.6463429952992756,,0.0,0.07777777777777778,0.1029641185647426,0.0,0.0,0.7043681747269891,0.19266770670826833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,36,47,0.036265432098765434,0.5762012145573798,4.0,3,0.9424610836196395,0.6666666666666666,0.05555555555555555,0.2777777777777778,0.5737584269168741,3.1491908218728284,,0.0,0.19444444444444445,0.054380664652567974,0.021148036253776436,0.0,0.8942598187311178,0.030211480362537766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,77,760,0.12818350480688143,0.6682857186146222,3.787878787878787,6,0.8704304655572034,0.0,0.42857142857142855,0.5714285714285714,1.3793516210325973,0.6172326428256911,0.7418843383813986,0.23376623376623376,0.4935064935064935,0.11956769921607428,0.12573255194459243,0.0,0.15442575538473247,0.4703554303980516,0.04109901819012102,0.0032726995966207476,0.07085775173148641,0.005479869092016135,0.0007610929294466854,0.0015221858588933708,0.0032726995966207476,0.00365324606134409
N_all,7,8,0.16326530612244897,0.6184166614996479,2.0,1,0.857821496374338,0.5714285714285714,0.42857142857142855,5.551115123125783e-17,1.0631125685144227,1.2808688457449497,0.619047619047619,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,9,8,0.09876543209876543,0.5940197445721284,2.0,1,0.903231195714229,0.5555555555555556,0.4444444444444444,0.0,1.1858541225631423,1.5347536447260843,,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,12,25,0.1736111111111111,0.7094320255139068,3.2,2,0.8504175606126352,0.3333333333333333,0.25,0.41666666666666674,0.9028439913558004,1.0527885050491559,0.7567460317460316,0.0,0.16666666666666666,0.17567567567567569,0.16216216216216217,0.0,0.3783783783783784,0.28378378378378377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,11,20,0.1652892561983471,0.671221468473685,3.0,2,0.8929917294639755,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.8455767262643882,1.1749468073066118,0.6658008658008657,0.0,0.09090909090909091,0.18181818181818182,0.10909090909090909,0.0,0.45454545454545453,0.2545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,34,79,0.06833910034602077,0.47363719147354677,3.5,3,0.9192149072901494,0.23529411764705882,0.2647058823529412,0.49999999999999994,0.9219701134454268,1.0366031710892056,0.606943546649429,0.0,0.23529411764705882,0.2650273224043716,0.01912568306010929,0.0,0.38524590163934425,0.33060109289617484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,26,61,0.09023668639053255,0.6948191990978495,2.888888888888889,1,0.926397063260895,0.6538461538461539,0.038461538461538464,0.3076923076923077,1.149665480715606,2.2129228817857585,0.9733727810650887,0.0,0.2692307692307692,0.0,0.0759493670886076,0.0,0.7215189873417721,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,33,121,0.1111111111111111,0.7266410341792792,3.176470588235294,2,0.9329376945216741,0.48484848484848486,0.030303030303030304,0.48484848484848486,1.4586235445200038,1.4713166645126834,0.968939393939394,0.0,0.12121212121212122,0.026501766784452298,0.127208480565371,0.0,0.42667844522968196,0.4196113074204947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,23,26,0.04914933837429111,0.54929544622216,4.0,3,0.9305700789525463,0.6956521739130435,0.043478260869565216,0.26086956521739135,0.48484288144511756,2.375235329922512,0.7443701226309922,0.0,0.08695652173913043,0.21296296296296297,0.009259259259259259,0.0,0.7407407407407407,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,17,32,0.11072664359861592,0.6019503781128102,4.5,3,0.9038429870617904,0.23529411764705882,0.17647058823529413,0.588235294117647,1.0933034802834938,0.973839954927143,0.7090336134453782,0.0,0.47058823529411764,0.2727272727272727,0.008264462809917356,0.0,0.3305785123966942,0.3884297520661157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,14,49,0.25,0.7353497417124332,3.2857142857142856,2,0.8319187910341745,0.14285714285714285,0.21428571428571427,0.6428571428571429,0.6413290752270273,0.8589724064115516,0.8455215419501133,0.0,0.7142857142857143,0.25210084033613445,0.15126050420168066,0.0,0.35294117647058826,0.24369747899159663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,20,41,0.1025,0.6056954686685931,3.2,2,0.914565994665612,0.4,0.3,0.3,1.0554613018744612,1.1244043060055902,0.5592712842712844,0.0,0.25,0.2331288343558282,0.07975460122699386,0.0,0.3619631901840491,0.32515337423312884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,43,114,0.06165494862087615,0.46559469805139075,3.5,3,0.9055960930680406,0.32558139534883723,0.16279069767441862,0.5116279069767442,0.9594838569341879,1.3770280166618007,0.6939427497567032,0.0,0.3023255813953488,0.16063675832127353,0.03473227206946455,0.0,0.5065123010130246,0.2981186685962373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,11,30,0.24793388429752067,0.7759395591580074,3.25,2,0.8712602118898308,0.18181818181818182,0.18181818181818182,0.6363636363636362,0.9574271077563381,0.7879650302449273,0.6474025974025973,0.0,0.5454545454545454,0.16494845360824742,0.28865979381443296,0.0,0.21649484536082475,0.32989690721649484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,22,48,0.09917355371900827,0.5337191088898897,3.5,3,0.9281398178327059,0.13636363636363635,0.4090909090909091,0.45454545454545453,0.9864324314411719,0.9762388683320944,0.8303030303030302,0.0,0.18181818181818182,0.20418848167539266,0.005235602094240838,0.0,0.39267015706806285,0.39790575916230364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,32,140,0.13671875,0.6922807336179368,2.6,3,0.8445247081238062,0.1875,0.53125,0.28125,1.482165204428718,0.8205394907972844,0.7412254594820386,0.0,0.15625,0.06973058637083994,0.11885895404120443,0.0,0.2266244057052298,0.5847860538827259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,20,80,0.2,0.777975811029253,3.6666666666666665,3,0.8528235590207812,0.1,0.35,0.55,1.0729938440986901,0.7024393586862705,0.7227014652014652,0.0,0.5,0.17136150234741784,0.3215962441314554,0.0,0.13615023474178403,0.37089201877934275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,10,29,0.29,0.7718287207378235,3.2,2,0.8350354152646566,0.1,0.3,0.6000000000000001,0.7702007157586646,0.5961518381558594,0.8202380952380952,0.1,0.4,0.2903225806451613,0.21505376344086022,0.0,0.21505376344086022,0.27956989247311825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,22,48,0.09917355371900827,0.5423772883558049,4.0,3,0.9190599667145141,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.8324399973609805,1.0065098952877558,0.687252394070576,0.0,0.18181818181818182,0.315,0.025,0.0,0.37,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,23,40,0.07561436672967864,0.5017930099490466,3.5,3,0.9288899889518981,0.2608695652173913,0.08695652173913043,0.6521739130434783,0.7193747284969079,1.5035941788080502,0.5934782608695652,0.0,0.34782608695652173,0.1678832116788321,0.058394160583941604,0.0,0.5985401459854015,0.17518248175182483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,31,80,0.08324661810613944,0.6022316696276856,4.0,3,0.8607049724079594,0.1935483870967742,0.41935483870967744,0.3870967741935483,1.334014149100376,1.1701139545645403,0.7932027649769584,0.0,0.0967741935483871,0.2068345323741007,0.0,0.0,0.3597122302158273,0.43345323741007197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,24,113,0.19618055555555555,0.6881511916328147,4.0,3,0.8559881903092498,0.08333333333333333,0.125,0.7916666666666666,0.715409108471394,0.7580045426594058,0.890625,0.0,0.25,0.31751412429378534,0.103954802259887,0.0,0.2983050847457627,0.280225988700565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,25,131,0.2096,0.6990052781345784,3.25,2,0.8522618621364733,0.08,0.32,0.6000000000000001,0.9337503681469517,0.695278361577358,0.8720879120879123,0.0,0.2,0.20206766917293234,0.143796992481203,0.0,0.2669172932330827,0.38721804511278196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,26,67,0.09911242603550297,0.5689837206395032,3.0,2,0.9025018420168076,0.15384615384615385,0.19230769230769232,0.6538461538461539,1.6212280794606115,0.6509516312956578,0.8611492673992674,0.0,0.15384615384615385,0.14805825242718446,0.019417475728155338,0.0,0.1941747572815534,0.6383495145631068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,45,193,0.09530864197530864,0.6472548256965417,3.4,3,0.8599469554339751,0.06666666666666667,0.6444444444444445,0.28888888888888886,1.5771649652140785,1.0410921690507005,0.7960882442100193,0.022222222222222223,0.08888888888888889,0.09523809523809523,0.03663003663003663,0.0,0.3086080586080586,0.5595238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,38,157,0.10872576177285319,0.6331097977535758,2.9230769230769234,3,0.8394496580572492,0.15789473684210525,0.6052631578947368,0.23684210526315785,1.4348678170547378,1.0812145961524346,0.7264705566960332,0.0,0.07894736842105263,0.06775407779171895,0.015683814303638646,0.0,0.370138017565872,0.5464240903387704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,42,183,0.10374149659863946,0.6645735992390562,3.6,3,0.8554919877168727,0.023809523809523808,0.6666666666666666,0.30952380952380953,1.5531477327457788,0.9316759120599336,0.7694378025205092,0.047619047619047616,0.14285714285714285,0.12080200501253133,0.0506265664160401,0.0,0.27017543859649124,0.5583959899749373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,37,150,0.1095690284879474,0.6386853361699353,2.7142857142857144,2,0.8304596355030275,0.13513513513513514,0.6486486486486487,0.21621621621621623,1.4650167487350014,1.0334289083637902,0.7610595022359729,0.0,0.10810810810810811,0.06915254237288136,0.02440677966101695,0.0,0.34508474576271186,0.5613559322033899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,92,250,0.02953686200378072,0.42415037507808334,4.0,4,0.9180244436014413,0.2717391304347826,0.1956521739130435,0.532608695652174,1.5003640876815187,1.746068336968126,0.5866359113322028,0.0,0.2391304347826087,0.12282124037292258,0.018646128901499796,0.0,0.48358329955411433,0.37494933117146334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,16,57,0.22265625,0.7299716718184318,3.25,2,0.8642183517487193,0.125,0.3125,0.5625,0.9050546022059932,0.6718786721097109,0.7827113858363859,0.0,0.25,0.25666666666666665,0.14666666666666667,0.0,0.24,0.3566666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,35,53,0.04326530612244898,0.5063060529909297,3.0,2,0.9471956607697553,0.5714285714285714,0.05714285714285714,0.37142857142857144,0.9921371188781062,2.4986332200834513,0.8377241805813234,0.0,0.05714285714285714,0.07228915662650602,0.0030120481927710845,0.0,0.7710843373493976,0.1536144578313253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,24,104,0.18055555555555555,0.6593772691825217,3.0,2,0.8562669301223341,0.25,0.16666666666666666,0.5833333333333334,1.015445422320346,0.8544741431019083,0.8656517094017095,0.0,0.125,0.18298368298368298,0.030303030303030304,0.0,0.3554778554778555,0.43123543123543123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,35,354,0.2889795918367347,0.8201901656890167,3.444444444444444,3,0.8084949173548219,0.02857142857142857,0.02857142857142857,0.9428571428571428,1.0819441151853921,0.46545671761199353,0.8483686808525301,0.2857142857142857,0.5428571428571428,0.09025616471151544,0.2530524299736653,0.0,0.13694038783816137,0.4474503231984678,0.04500837921953555,0.008858032080440507,0.015322001436437634,0.0007182188173330142,0.0,0.0023940627244433805,0.0,0.0
N_all,29,105,0.1248513674197384,0.6047969107125019,3.111111111111111,2,0.868651836479785,0.27586206896551724,0.2413793103448276,0.48275862068965514,0.7095991376714023,1.2878842861702684,0.6299092669782325,0.0,0.13793103448275862,0.18250950570342206,0.034220532319391636,0.0,0.5259822560202788,0.2572877059569075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,68,169,0.03654844290657439,0.5015735318035056,3.0,2,0.9103205806825398,0.2647058823529412,0.4264705882352941,0.3088235294117648,1.5380586297048489,2.172372484243735,0.7154904306220097,0.014705882352941176,0.058823529411764705,0.0681198910081744,0.0027247956403269754,0.0,0.5978201634877384,0.3313351498637602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,21,40,0.09070294784580499,0.6886022684374947,3.0,2,0.8540177082658797,0.7619047619047619,0.047619047619047616,0.19047619047619052,0.8769977194953246,2.263625410707346,0.9488005728607233,0.0,0.19047619047619047,0.025,0.06666666666666667,0.0,0.7833333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,13,22,0.1301775147928994,0.6528333230927198,3.8571428571428568,2,0.9278221951125003,0.3076923076923077,0.07692307692307693,0.6153846153846154,1.0891715961409485,1.0621201314134476,0.7380341880341881,0.0,0.23076923076923078,0.25757575757575757,0.09090909090909091,0.0,0.3181818181818182,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,25,64,0.1024,0.638832903069452,3.1,2,0.897644542070651,0.52,0.08,0.39999999999999997,0.9166518701457314,1.776091305513552,0.92,0.0,0.32,0.04411764705882353,0.058823529411764705,0.0,0.6715686274509803,0.22549019607843138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,14,30,0.15306122448979592,0.7369479922416108,3.0,2,0.9143956247214138,0.7142857142857143,0.07142857142857142,0.21428571428571427,0.7288909735221387,1.7733063425746227,0.9362244897959184,0.0,0.35714285714285715,0.022727272727272728,0.11363636363636363,0.0,0.7272727272727273,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,39,248,0.16305062458908612,0.6741981231629822,4.0,4,0.9066331023499165,0.07692307692307693,0.10256410256410256,0.8205128205128206,0.9459505358857965,0.9341817198959905,0.6361172204193639,0.0,0.5897435897435898,0.18419144307469182,0.1312545322697607,0.0,0.3353879622915156,0.3216098622189993,0.011240029006526469,0.0010877447425670776,0.011965192168237854,0.002175489485134155,0.00036258158085569254,0.0,0.0007251631617113851,0.0
N_all,39,229,0.15055884286653518,0.6377381433868581,4.0,4,0.9180819441551158,0.07692307692307693,0.10256410256410256,0.8205128205128206,0.8597170053951667,0.9839168983241559,0.6033228775466255,0.0,0.5897435897435898,0.19598829920601754,0.11199331383201003,0.0,0.3752611784371082,0.299206017551191,0.007521938988717091,0.0008357709987463436,0.007521938988717091,0.0008357709987463436,0.0008357709987463436,0.0,0.0,0.0
N_all,40,241,0.150625,0.643601972324604,3.9000000000000004,4,0.9155618337507531,0.075,0.075,0.8500000000000001,0.7861555187017634,1.1159216981169522,0.6057745967296041,0.0,0.65,0.15998427672955975,0.14976415094339623,0.0,0.4308176100628931,0.25235849056603776,0.0019654088050314465,0.00039308176100628933,0.003537735849056604,0.0011792452830188679,0.0,0.0,0.0,0.0
N_all,23,48,0.09073724007561437,0.591294809197293,4.0,3,0.9601230636538901,0.17391304347826086,0.08695652173913043,0.7391304347826086,1.4222677820788159,0.8657975683108201,0.8738354037267082,0.0,0.08695652173913043,0.2553191489361702,0.0425531914893617,0.0,0.22127659574468084,0.4808510638297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,26,70,0.10355029585798817,0.5964339879126643,5.0,4,0.8875614430923423,0.19230769230769232,0.38461538461538464,0.4230769230769231,1.0387747885006111,0.7984883677733744,0.6598290598290598,0.0,0.19230769230769232,0.32266666666666666,0.05333333333333334,0.0,0.25866666666666666,0.36533333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,57,142,0.04370575561711296,0.5128660536736406,3.0,3,0.9067609191892996,0.42105263157894735,0.3684210526315789,0.21052631578947373,1.29877015754301,2.1803680106288152,0.6626615127429858,0.0,0.05263157894736842,0.04413892908827786,0.00723589001447178,0.0,0.6671490593342981,0.28147612156295226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,69,188,0.03948750262549885,0.5207209906596373,3.0,2,0.8922617230779901,0.4492753623188406,0.5217391304347826,0.02898550724637683,1.5996650840789166,2.0588283559179703,0.6816035816035815,0.0,0.028985507246376812,0.011650485436893204,0.001941747572815534,0.0,0.596116504854369,0.39029126213592236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,67,158,0.035197148585431055,0.4848258070001271,3.25,3,0.9196587855568273,0.373134328358209,0.4626865671641791,0.16417910447761197,1.3136685442163298,2.099205077369582,0.6436095500903042,0.0,0.07462686567164178,0.06704304869442484,0.012702893436838392,0.0,0.6337332392378264,0.2865208186309104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,39,103,0.06771860618014464,0.5489800585368051,3.0,3,0.9090265702427277,0.3333333333333333,0.3333333333333333,0.3333333333333334,1.1375393022040239,1.6469950167632317,0.6037912829410805,0.0,0.10256410256410256,0.10144927536231885,0.023715415019762844,0.0,0.5612648221343873,0.31357048748353095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,27,72,0.09876543209876543,0.6728410401774586,3.238095238095238,2,0.8847658593175952,0.18518518518518517,0.037037037037037035,0.7777777777777779,1.6011564330436059,1.5143543940469255,0.8795061728395062,0.0,0.18518518518518517,0.06082289803220036,0.07871198568872988,0.0,0.407871198568873,0.4525939177101968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,55,129,0.042644628099173555,0.4957030045084006,3.0,2,0.9124951164513893,0.34545454545454546,0.6,0.054545454545454564,1.7215715813923123,1.6062537335068334,0.6630631941158256,0.0,0.03636363636363636,0.008016032064128256,0.0070140280561122245,0.0,0.46392785571142287,0.5210420841683366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,59,151,0.04337833955759839,0.5163647515493055,3.0,2,0.9055021043678391,0.3559322033898305,0.4915254237288136,0.15254237288135597,1.515494382361129,1.8084923311868968,0.5698663594659817,0.0,0.05084745762711865,0.048327137546468404,0.009665427509293681,0.0,0.5397769516728624,0.40223048327137545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,45,192,0.09481481481481481,0.635010757223996,2.6666666666666665,2,0.8268323214991755,0.7111111111111111,0.2,0.08888888888888885,0.5684170322793181,2.32256046409453,0.821047685067293,0.0,0.08888888888888889,0.013365318711446196,0.013022618231665525,0.0,0.8348183687457162,0.13879369431117203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,39,146,0.09598948060486522,0.642675859596706,2.375,2,0.8310214645846,0.6923076923076923,0.23076923076923078,0.07692307692307693,0.6119580031374492,2.34056450246529,0.8730158730158731,0.0,0.05128205128205128,0.004610655737704918,0.00819672131147541,0.0,0.8417008196721312,0.14549180327868852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,31,100,0.1040582726326743,0.6426994252156694,2.0,1,0.831135265161582,0.8064516129032258,0.1935483870967742,5.551115123125783e-17,0.5411530898615167,2.3373118462598583,0.8956989247311828,0.0,0.0,0.0,0.0,0.0,0.8599464763603925,0.1400535236396075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,20,54,0.135,0.6427783904054627,2.0,1,0.8001656137896933,0.7,0.3,5.551115123125783e-17,0.7319162475319142,1.826730188341388,0.8468452380952382,0.0,0.0,0.0,0.0,0.0,0.7694444444444445,0.23055555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,36,138,0.10648148148148148,0.6044384679381957,3.2,3,0.8798944130597015,0.3888888888888889,0.3055555555555556,0.3055555555555556,0.9343563956842643,1.4213373413687596,0.6764616352238901,0.0,0.2777777777777778,0.09523809523809523,0.06037414965986394,0.0,0.5476190476190477,0.2967687074829932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,7,8,0.16326530612244897,0.6123724356957947,3.0,2,0.9870558585867127,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.60380736442456,1.1770372409854613,0.7857142857142857,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,15,27,0.12,0.6090408689065576,3.333333333333333,2,0.9260256957257458,0.3333333333333333,0.06666666666666667,0.6000000000000001,0.7628961803617724,1.297807131653243,0.5233333333333333,0.0,0.2,0.1794871794871795,0.11538461538461539,0.0,0.5128205128205128,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,26,30,0.04437869822485207,0.4586643179767554,4.0,3,0.9633506489461036,0.5384615384615384,0.15384615384615385,0.3076923076923077,0.6798692684790381,1.6569852141766386,,0.0,0.0,0.22666666666666666,0.0,0.0,0.64,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,27,116,0.15912208504801098,0.6645243547499999,5.0,4,0.8656696200724395,0.2222222222222222,0.14814814814814814,0.6296296296296297,0.6481809711013625,0.7741692407697852,0.7529561487894821,0.14814814814814814,0.6296296296296297,0.3562300319488818,0.26517571884984026,0.0,0.21405750798722045,0.15175718849840256,0.003194888178913738,0.009584664536741214,0.0,0.0,0.0,0.0,0.0,0.0
N_all,27,114,0.15637860082304528,0.6628063308967009,5.0,4,0.8816204493744783,0.2222222222222222,0.14814814814814814,0.6296296296296297,0.6243257603351892,0.8107458033960275,0.7626723585056917,0.14814814814814814,0.6296296296296297,0.35284552845528455,0.25203252032520324,0.0,0.23902439024390243,0.14308943089430895,0.0032520325203252032,0.00975609756097561,0.0,0.0,0.0,0.0,0.0,0.0
N_all,24,108,0.1875,0.7220501701208435,3.8000000000000003,2,0.8643911453508356,0.08333333333333333,0.3333333333333333,0.5833333333333333,1.076763804116331,0.5521635579605623,0.814601370851371,0.0,0.5833333333333334,0.2898009950248756,0.18407960199004975,0.0,0.13930348258706468,0.38681592039800994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,24,72,0.125,0.5769944571965947,2.0,1,0.8528558161231449,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,1.5132267088786688,0.8282453369408435,0.748686036186036,0.0,0.0,0.0,0.0,0.0,0.3163716814159292,0.6836283185840708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,78,762,0.1252465483234714,0.6956032871702091,4.25,4,0.8577307287813267,0.1282051282051282,0.20512820512820512,0.6666666666666667,1.0578686753449904,0.9229455892954789,0.7144880578668665,0.0641025641025641,0.5512820512820513,0.2087467842704888,0.1966188901139287,0.0,0.2517456817346564,0.32436604189636165,0.003675119441381845,0.006468210216832047,0.0038956266078647556,0.003969128996692392,0.00014700477765527378,0.0,0.0002205071664829107,0.00014700477765527378
N_all,13,16,0.09467455621301775,0.6176801276276358,3.0,2,0.9038600300827904,0.46153846153846156,0.38461538461538464,0.1538461538461538,1.2912465714701176,1.3738157779217222,0.4115384615384615,0.0,0.23076923076923078,0.05714285714285714,0.08571428571428572,0.0,0.45714285714285713,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,13,17,0.10059171597633136,0.599212271286912,2.2,1,0.9182440876022105,0.6153846153846154,0.3076923076923077,0.07692307692307687,1.0533628249853562,1.83063133171711,0.6692307692307693,0.0,0.07692307692307693,0.0,0.04081632653061224,0.0,0.7142857142857143,0.24489795918367346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,17,24,0.08304498269896193,0.5742111058461706,2.5,2,0.918257861202013,0.47058823529411764,0.35294117647058826,0.1764705882352941,1.30270818340529,1.7361180555416666,0.7089635854341737,0.0,0.11764705882352941,0.023529411764705882,0.023529411764705882,0.0,0.6,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,23,36,0.06805293005671077,0.6119562682010787,3.0,2,0.8933383081045433,0.6086956521739131,0.08695652173913043,0.3043478260869565,0.7162730890150334,2.4276714490272355,0.6650775489448258,0.0,0.2608695652173913,0.026881720430107527,0.06451612903225806,0.0,0.8440860215053764,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,23,39,0.07372400756143667,0.6008604490021567,3.0,2,0.8842770283887882,0.5652173913043478,0.21739130434782608,0.21739130434782614,1.058477846317334,1.7908546454155667,0.6045548654244307,0.043478260869565216,0.2608695652173913,0.07453416149068323,0.062111801242236024,0.0,0.639751552795031,0.2236024844720497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,22,46,0.09504132231404959,0.6444170250121058,4.0,3,0.8713911100596567,0.6363636363636364,0.13636363636363635,0.2272727272727273,0.8966787419280012,1.6951477723001873,0.7447261072261072,0.045454545454545456,0.36363636363636365,0.12334801762114538,0.08370044052863436,0.0,0.6035242290748899,0.1894273127753304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,17,21,0.0726643598615917,0.5441953477090481,2.0,1,0.8923789486357656,0.6470588235294118,0.35294117647058826,0.0,1.0909595518460673,1.9098889331480642,0.6215686274509805,0.0,0.0,0.0,0.0,0.0,0.734375,0.265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_all,45,149,0.07358024691358024,0.5904538275177366,3.333333333333333,3,0.9185961475818896,0.4444444444444444,0.15555555555555556,0.4,1.0770999496073903,1.6095079957003318,0.5088781945218432,0.022222222222222223,0.5111111111111111,0.08631921824104234,0.0985342019543974,0.0,0.5464169381107492,0.2687296416938111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
